OSM_tag;OSM_path;OSM_description;FS_candidates;FS_scores;FS_tag_GPT;OSM_full_description;FS_manual_path;FS_manual_tag;correct;new_correct;OSM_main;OSM_main_sub
saddler;craft > saddler;A place where saddles or accessories for cars and boats are produced or repaired.;['leather supplier', 'boat rental', 'canoe kayak rental', 'motorcycle repair shop', 'equestrian facility', 'bicycle store', 'automotive repair shop', 'floating market', 'upholstery service', 'rafting outfitter', 'leather goods store', 'salvage yard', 'machine shop', 'fishing store', 'automotive retail', 'motor scooter dealership', 'car parts accessories', 'golf store', 'motorsports store', 'tire repair shop'];[0.40999990701675415, 0.40853989124298096, 0.4050021767616272, 0.3900708556175232, 0.3698170781135559, 0.3697373867034912, 0.36177682876586914, 0.35565927624702454, 0.35257649421691895, 0.34935832023620605, 0.34856390953063965, 0.34454458951950073, 0.3437318801879883, 0.3434181809425354, 0.3424966335296631, 0.3391362130641937, 0.33705809712409973, 0.3360188603401184, 0.3343692123889923, 0.33398503065109253];leather goods store;A place where saddles or accessories for cars and boats are produced or repaired.;business professional services > automotive service > automotive repair shop;automotive repair shop;0;0;craft;craft > saddler
sailmaker;craft > sailmaker;A workshop of a sailmaker who cleans, repairs and makes sails.;['carpenter', 'upholstery service', 'machine shop', 'tailor', 'laundry service', 'sailing club', 'automotive repair shop', 'logging service', 'swimming pool maintenance service', 'electrician', 'car wash detail', 'deck patio contractor', 'repair service', 'automotive shop', 'factory', 'computer repair service', 'boat ferry', 'salvage yard', 'roofer', 'shoe repair service'];[0.46841058135032654, 0.4680040180683136, 0.4305587112903595, 0.42413511872291565, 0.4082946479320526, 0.4031861126422882, 0.3963494896888733, 0.38653576374053955, 0.37089693546295166, 0.3694372773170471, 0.36832478642463684, 0.3656010031700134, 0.3584662079811096, 0.35752928256988525, 0.3565979599952698, 0.35452544689178467, 0.351492702960968, 0.3499254882335663, 0.34674933552742004, 0.34602510929107666];repair service;A workshop of a sailmaker who cleans, repairs and makes sails.;business professional services > repair service;repair service;1;1;craft;craft > sailmaker
sawmill;craft > sawmill;A sawmill is a facility where logs are cut into timber;['logging service', 'tree service', 'carpenter', 'agriculture forestry service', 'welding service', 'factory', 'machine shop', 'industrial equipment supplier', 'deck patio contractor', 'butcher', 'construction supplies store', 'knitting store', 'salvage yard', 'chimney sweep', 'metals supplier', 'shipping freight material transportation service', 'construction', 'wholesaler', 'laundry service', 'paper supplier'];[0.7503507137298584, 0.39915651082992554, 0.39616119861602783, 0.38165920972824097, 0.3379310071468353, 0.3306031823158264, 0.3163924515247345, 0.29998892545700073, 0.29576271772384644, 0.2922018766403198, 0.28962647914886475, 0.2875852882862091, 0.2845068573951721, 0.2827311158180237, 0.2764640748500824, 0.2718425393104553, 0.2685531973838806, 0.25870925188064575, 0.2519199550151825, 0.24879491329193115];logging service;A sawmill is a facility where logs are cut into timber;business professional services > logging service;logging service;1;1;craft;craft > sawmill
scaffolder;craft > scaffolder;A workplace or office of a tradesman who builds temporary structure used to support people and material in the construction or repair of buildings and other large structures.;['construction supplies store', 'factory', 'carpenter', 'engineer', 'construction', 'machine shop', 'deck patio contractor', 'office building', 'structure', 'hobby store', 'metals supplier', 'storage facility', 'hardware store', 'salvage yard', 'recycling facility', 'coworking space', 'auto workshop', 'plastics supplier', 'mover', 'interior designer'];[0.5509793758392334, 0.5439940690994263, 0.5233052968978882, 0.5039734244346619, 0.4632517397403717, 0.43880724906921387, 0.43373915553092957, 0.42520302534103394, 0.4224253296852112, 0.417988121509552, 0.4116613268852234, 0.4092486500740051, 0.4069781005382538, 0.4028836190700531, 0.39942798018455505, 0.39814525842666626, 0.39576882123947144, 0.391976922750473, 0.38850757479667664, 0.3878820538520813];construction;A workplace or office of a tradesman who builds temporary structure used to support people and material in the construction or repair of buildings and other large structures.;business professional services > construction;construction;1;1;craft;craft > scaffolder
sculptor;craft > sculptor;The workplace of a sculptor.;['sculpture garden', 'art studio', 'outdoor sculpture', 'painter', 'arts crafts store', 'hobby store', 'machine shop', 'plastic surgeon', 'creative service', 'carpenter', 'art restoration service', 'engineer', 'interior designer', 'kitchen remodeler', 'welding service', 'design studio', 'photographer', 'factory', 'art gallery', 'construction supplies store'];[0.5331645011901855, 0.4528372585773468, 0.4486185908317566, 0.41397976875305176, 0.4131956100463867, 0.39264458417892456, 0.37013232707977295, 0.3651893734931946, 0.3490268588066101, 0.34687599539756775, 0.34672218561172485, 0.34214112162590027, 0.3393482565879822, 0.3328169584274292, 0.3316803574562073, 0.32832351326942444, 0.3255278170108795, 0.32511770725250244, 0.3211551308631897, 0.3052380681037903];art studio;The workplace of a sculptor.;business professional services > creative service;creative service;0;0;craft;craft > sculptor
shoemaker;craft > shoemaker;A place where shoes, boots, sandals, clogs and moccasins are created, repaired or altered to fit personal needs.;['shoe repair service', 'fashion retail', 'shoe store', 'running store', 'dance store', 'podiatrist', 'tailor', 'leather goods store', 'lingerie store', 'sunglasses store', 'leather supplier', 'skate store', 'nail salon', 'moped dealership', 'ski store', 'rubber supplier', 'womens store', 'surf store', 'boutique', 'upholstery service'];[0.629321813583374, 0.5393682718276978, 0.5211354494094849, 0.5066796541213989, 0.4928462505340576, 0.47815054655075073, 0.41065579652786255, 0.4081375002861023, 0.40612560510635376, 0.39488646388053894, 0.36809980869293213, 0.36420738697052, 0.36365872621536255, 0.35847991704940796, 0.35649293661117554, 0.3463134765625, 0.3440456986427307, 0.33998024463653564, 0.3375968337059021, 0.33619722723960876];shoe repair service;A place where shoes, boots, sandals, clogs and moccasins are created, repaired or altered to fit personal needs.;business professional services > shoe repair service;shoe repair service;1;1;craft;craft > shoemaker
signmaker;craft > signmaker;A maker of signs, mainly for shops and other businesses.;['arts crafts store', 'stationery store', 'hobby store', 'construction supplies store', 'office supply store', 'textiles store', 'design studio', 'retail', 'wine store', 'print store', 'hardware store', 'souvenir store', 'leather goods store', 'rubber supplier', 'beer store', 'music store', 'gift store', 'tattoo parlor', 'fashion accessories store', 'liquor store'];[0.5181410908699036, 0.513253927230835, 0.4616228938102722, 0.4502463638782501, 0.4496433734893799, 0.43830764293670654, 0.43495792150497437, 0.4329492449760437, 0.4319944381713867, 0.4317343235015869, 0.4314059019088745, 0.42901888489723206, 0.4249885380268097, 0.42475247383117676, 0.42396628856658936, 0.42354121804237366, 0.4230233430862427, 0.4223289489746094, 0.4211443066596985, 0.41958191990852356];design studio;A maker of signs, mainly for shops and other businesses.;business professional services;business professional services;0;1;craft;craft > signmaker
stand builder;craft > stand builder;A workplace of a company that builds stands/booths for fairs.;['factory', 'construction supplies store', 'street fair', 'hardware store', 'trade fair', 'hobby store', 'structure', 'engineer', 'convention center', 'deck patio contractor', 'platform', 'party supply store', 'warehouse', 'machine shop', 'arts crafts store', 'metals supplier', 'pedestrian plaza', 'knitting store', 'distribution center', 'carpenter'];[0.5060619115829468, 0.43229782581329346, 0.37853530049324036, 0.3778051435947418, 0.37658077478408813, 0.3726497292518616, 0.3583472967147827, 0.35828927159309387, 0.35445600748062134, 0.34342435002326965, 0.3417397737503052, 0.3394516706466675, 0.3379763960838318, 0.3377067744731903, 0.33661654591560364, 0.3315058946609497, 0.3254588842391968, 0.32407522201538086, 0.31941521167755127, 0.31282615661621094];factory;A workplace of a company that builds stands/booths for fairs.;business professional services;business professional services;0;1;craft;craft > stand builder
stonemason;craft > stonemason;A place where rough pieces of rock are shaped into accurate geometrical shapes.;['cave', 'rock climbing spot', 'sculpture garden', 'outdoor sculpture', 'geological service', 'structure', 'surf spot', 'volcano', 'mini golf course', 'well', 'mountain', 'island', 'bridge', 'curling ice', 'landmarks outdoors', 'tunnel', 'great outdoors', 'hill', 'waterfall', 'skating rink'];[0.42019981145858765, 0.40190327167510986, 0.316330224275589, 0.3028815984725952, 0.29683756828308105, 0.29494231939315796, 0.29469209909439087, 0.28250280022621155, 0.27695512771606445, 0.272923082113266, 0.2705288231372833, 0.26753899455070496, 0.26606667041778564, 0.26449987292289734, 0.26145216822624207, 0.25922659039497375, 0.25137418508529663, 0.24728693068027496, 0.24602705240249634, 0.2456723302602768];geological service;A place where rough pieces of rock are shaped into accurate geometrical shapes.;business professional services > creative service;creative service;0;0;craft;craft > stonemason
stove fitter;craft > stove fitter;A workplace/office of a person / company who designs and builds stoves / tiled stoves.;['factory', 'engineer', 'hobby store', 'interior designer', 'chemicals gasses manufacturer', 'chimney sweep', 'deck patio contractor', 'fireworks store', 'machine shop', 'construction supplies store', 'knitting store', 'housewares store', 'kitchen remodeler', 'kitchen supply store', 'metals supplier', 'plastics supplier', 'welding service', 'grilled meat restaurant', 'arts crafts store', 'manufacturer'];[0.4313783645629883, 0.35947924852371216, 0.34215766191482544, 0.33720725774765015, 0.3356114625930786, 0.3355303406715393, 0.33439794182777405, 0.3333638906478882, 0.32775211334228516, 0.32221081852912903, 0.3181847929954529, 0.30868732929229736, 0.30399394035339355, 0.29994621872901917, 0.29553401470184326, 0.2936477065086365, 0.29325389862060547, 0.29211318492889404, 0.2919345498085022, 0.2862321436405182];manufacturer;A workplace/office of a person / company who designs and builds stoves / tiled stoves.;business professional services > home improvement service > kitchen remodeler;kitchen remodeler;0;0;craft;craft > stove fitter
sun protection;craft > sun protection;A place where sun protection is made, repaired, or delivered for assembly, especially awnings and shutters.;['salvage yard', 'machine shop', 'motorcycle repair shop', 'automotive repair shop', 'automotive shop', 'camera store', 'tanning salon', 'tailor', 'heating ventilating air conditioning contractor', 'auto workshop', 'repair service', 'factory', 'photography lab', 'computer repair service', 'fence contractor', 'plastics supplier', 'framing store', 'upholstery service', 'tire repair shop', 'automotive service'];[0.4341999888420105, 0.42210590839385986, 0.3944842219352722, 0.3937283456325531, 0.3883700966835022, 0.3876867890357971, 0.37801724672317505, 0.3745723366737366, 0.3737674951553345, 0.36787110567092896, 0.3594910204410553, 0.3584625720977783, 0.3481817841529846, 0.34711503982543945, 0.3459260165691376, 0.3443849980831146, 0.3438761830329895, 0.34342703223228455, 0.3421805500984192, 0.3352516293525696];repair service;A place where sun protection is made, repaired, or delivered for assembly, especially awnings and shutters.;business professional services > home improvement service > doors windows contractor;doors windows contractor;0;0;craft;craft > sun protection
