OSM_tag;OSM_full_description;OSM_path;FS_manual_path;FS_tag;mod_1_FI_tag;mod_1_FI_ss;mod_1_FI_correct;mod_2_FI_tag;mod_2_FI_ss;mod_2_FI_correct;mod_3_FI_tag;mod_3_FI_ss;mod_3_FI_correct;mod_4_FI_tag;mod_4_FI_ss;mod_4_FI_correct;mod_5_FI_tag;mod_5_FI_ss;mod_5_FI_correct;mod_6_FI_tag;mod_6_FI_ss;mod_6_FI_correct;mod_7_FI_tag;mod_7_FI_ss;mod_7_FI_correct;mod_8_FI_tag;mod_8_FI_ss;mod_8_FI_correct;mod_1_FID_tag;mod_1_FID_ss;mod_1_FID_correct;mod_2_FID_tag;mod_2_FID_ss;mod_2_FID_correct;mod_3_FID_tag;mod_3_FID_ss;mod_3_FID_correct;mod_4_FID_tag;mod_4_FID_ss;mod_4_FID_correct;mod_5_FID_tag;mod_5_FID_ss;mod_5_FID_correct;mod_6_FID_tag;mod_6_FID_ss;mod_6_FID_correct;mod_7_FID_tag;mod_7_FID_ss;mod_7_FID_correct;mod_8_FID_tag;mod_8_FID_ss;mod_8_FID_correct
watches;Shop focused on selling watches.;shop > clothing shoes accessories > watches;retail > fashion retail > watch store;watch store;shoe store;0.7277692556381226;0;watch store;0.710968017578125;1;watch store;0.754769504070282;1;fashion accessories store;0.7700574398040771;0;watch store;0.8180704712867737;1;watch store;0.8054660558700562;1;shoe store;0.7101668119430542;0;watch store;0.7567247152328491;1;fashion retail;0.8439837694168091;0;fashion retail;0.7791637182235718;0;watch store;0.7607925534248352;1;watch store;0.7908062934875488;1;fashion retail;0.8524678945541382;0;watch store;0.8329288959503174;1;fashion retail;0.7941820025444031;0;watch store;0.7926034927368164;1
toys;Shop focused on selling toys.;shop > others > toys;retail > toy store;toy store;toy store;0.7163844108581543;1;toy store;0.6500727534294128;1;toy store;0.6332393884658813;1;toy store;0.6330666542053223;1;toy store;0.77637779712677;1;toy store;0.7759971618652344;1;toy store;0.725275456905365;1;toy store;0.6642296314239502;1;toy store;0.7958452701568604;1;toy store;0.7345808744430542;1;toy store;0.6339763402938843;1;toy store;0.6700915098190308;1;toy store;0.7667957544326782;1;toy store;0.7764739394187927;1;toy store;0.7426393628120422;1;toy store;0.6913210153579712;1
public;A building constructed as accessible to the general public (a town hall, police station, court house, etc.).;building > civicamenity > public;community government > government building;government building;city hall;0.6731321811676025;0;city hall;0.6672630906105042;0;government building;0.6272112131118774;1;city hall;0.78697270154953;0;city hall;0.8035486340522766;0;police station;0.6939890384674072;0;city hall;0.6961196064949036;0;residential building;0.7468053698539734;0;police station;0.6819002032279968;0;town hall;0.6532867550849915;0;home private;0.5912027359008789;0;city hall;0.7833672165870667;0;city hall;0.791935920715332;0;police station;0.7119203209877014;0;city hall;0.6822364330291748;0;home private;0.708619236946106;0
water park;An amusement park with features like water slides, recreational pools (e.g. wave pools) or lazy rivers.;leisure > water park;arts entertainment > water park;water park;water park;0.7148479223251343;1;water park;0.6411890387535095;1;water park;0.6879710555076599;1;water park;0.7914616465568542;1;water park;0.8180509209632874;1;water park;0.7932912111282349;1;water park;0.7293517589569092;1;water park;0.6834166646003723;1;water park;0.8309798240661621;1;water park;0.7244042158126831;1;water park;0.7710508704185486;1;water park;0.8260456919670105;1;water park;0.8225862383842468;1;water park;0.8508666753768921;1;water park;0.8128281831741333;1;water park;0.7924690842628479;1
financial advisor;A professional who offers financial planning and sells financial services to clients.;office > financial advisor;business professional services > financial service > financial planner;financial planner;financial planner;0.7844136357307434;1;financial planner;0.7251297235488892;1;financial planner;0.7594899535179138;1;financial planner;0.6967322826385498;1;financial planner;0.7910814881324768;1;financial planner;0.6950863599777222;1;financial planner;0.6914779543876648;1;financial planner;0.7225407361984253;1;financial planner;0.8272712230682373;1;financial planner;0.7521811723709106;1;financial planner;0.8000328540802002;1;financial planner;0.7901325821876526;1;financial planner;0.8603450655937195;1;financial planner;0.7569060325622559;1;financial planner;0.7491704225540161;1;financial planner;0.7484028339385986;1
shoe repair;Shop focused on repairing shoes.;shop > clothing shoes accessories > shoe repair;business professional services > shoe repair service;shoe repair service;shoe repair service;0.7829599380493164;1;shoe repair service;0.7514249086380005;1;shoe repair service;0.7897136807441711;1;shoe store;0.7911967039108276;0;shoe repair service;0.8089704513549805;1;shoe repair service;0.8396354913711548;1;shoe repair service;0.715431809425354;1;shoe repair service;0.7157703042030334;1;shoe repair service;0.793827474117279;1;shoe repair service;0.7956891059875488;1;shoe repair service;0.755885660648346;1;shoe store;0.786074161529541;0;shoe repair service;0.7983896732330322;1;shoe repair service;0.8227838277816772;1;shoe store;0.7034302949905396;0;fashion retail;0.7063208222389221;0
fishing;Shop focused on selling fishing equipment.;shop > outdoors sport vehicles > fishing;retail > sporting goods retail > fishing store;fishing store;fishing store;0.7620022296905518;1;fishing store;0.7015291452407837;1;fishing store;0.7938445806503296;1;fishing store;0.7310938835144043;1;fishing store;0.7867016792297363;1;fishing store;0.6730230450630188;1;fishing store;0.711239218711853;1;fishing store;0.6924060583114624;1;fishing store;0.8287491798400879;1;fishing store;0.791566014289856;1;fishing store;0.8067365884780884;1;fishing store;0.7344738245010376;1;fishing store;0.8602158427238464;1;fishing store;0.7328572273254395;1;fishing store;0.7056853771209717;1;fishing store;0.7742408514022827;1
motel;Short term accommodation, particularly for people travelling by car.;tourism > motel;travel transportation > lodging > motel;motel;motel;0.7560510039329529;1;motel;0.7424066066741943;1;motel;0.7599243521690369;1;motel;0.7599419951438904;1;motel;0.8010343313217163;1;motel;0.7811160683631897;1;motel;0.7662878036499023;1;motel;0.7706066966056824;1;lodge;0.7782096862792969;0;motel;0.6790949106216431;1;motel;0.7501649856567383;1;motel;0.7600130438804626;1;motel;0.7725326418876648;1;lodge;0.8051544427871704;0;motel;0.7436167001724243;1;motel;0.7725026607513428;1
golf;Shop focused on selling golf equipment.;shop > outdoors sport vehicles > golf;retail > sporting goods retail > golf store;golf store;golf store;0.7917548418045044;1;golf store;0.6614868640899658;1;golf store;0.7771190404891968;1;golf store;0.6836390495300293;1;golf store;0.7614971399307251;1;golf store;0.6817101240158081;1;golf store;0.7465082406997681;1;golf store;0.6600646376609802;1;golf store;0.7991344332695007;1;golf store;0.6915885210037231;1;golf store;0.8016055226325989;1;motorsports store;0.6915342807769775;0;motorsports store;0.8239831924438477;0;golf store;0.7249299883842468;1;hunting supply store;0.7029827833175659;0;golf store;0.694291353225708;1
sports;Shop focused on selling sporting goods.;shop > outdoors sport vehicles > sports;retail > sporting goods retail;sporting goods retail;soccer store;0.7906670570373535;0;sporting goods retail;0.6334354877471924;1;bicycle store;0.7363525629043579;0;bicycle store;0.7507860064506531;0;motorsports store;0.7842369079589844;0;motorsports store;0.7160289883613586;0;sporting goods retail;0.7761688232421875;1;sporting goods retail;0.6632593870162964;1;sporting goods retail;0.845996618270874;1;sporting goods retail;0.6838864088058472;1;sporting goods retail;0.7359449863433838;1;motorsports store;0.7814232110977173;0;motorsports store;0.8460692167282104;0;motorsports store;0.7486028671264648;0;sporting goods retail;0.7832249999046326;1;sporting goods retail;0.6871664524078369;1
wool;Shop selling wool for making of clothes or other products.;shop > clothing shoes accessories > wool;retail > knitting store;knitting store;clothing store;0.63716721534729;0;fashion accessories store;0.6085767149925232;0;clothing store;0.7060977816581726;0;childrens clothing store;0.7494052052497864;0;knitting store;0.7781942486763;1;knitting store;0.6864894032478333;1;textiles store;0.7379523515701294;0;textiles store;0.6398188471794128;0;fashion retail;0.7715775966644287;0;fashion retail;0.801007866859436;0;fashion retail;0.7522879242897034;0;clothing store;0.7918082475662231;0;fashion retail;0.8313789367675781;0;fashion retail;0.7512489557266235;0;textiles store;0.7366694211959839;0;fashion retail;0.7257870435714722;0
cinema;A place where films are shown (US: movie theater);amenity > entertainment arts culture > cinema;arts entertainment > movie theater;movie theater;movie theater;0.8005776405334473;1;movie theater;0.7693243622779846;1;movie theater;0.7099448442459106;1;movie theater;0.7621769905090332;1;movie theater;0.7976905703544617;1;movie theater;0.705967366695404;1;movie theater;0.7641834020614624;1;movie theater;0.7706652879714966;1;movie theater;0.8150297999382019;1;movie theater;0.8104279637336731;1;movie theater;0.741958498954773;1;movie theater;0.7904228568077087;1;movie theater;0.8108577132225037;1;movie theater;0.7511403560638428;1;movie theater;0.8227907419204712;1;movie theater;0.8141112327575684;1
government;For government buildings in general, including municipal, provincial and divisional secretaries, government agencies and departments, town halls, (regional) parliaments and court houses.;building > civicamenity > government;community government > government building;government building;city hall;0.7015987038612366;0;government department;0.6576172709465027;0;government building;0.6651055812835693;1;government department;0.7889770269393921;0;city hall;0.7924449443817139;0;government department;0.7470269203186035;0;government building;0.7719079256057739;1;city hall;0.7526184320449829;0;city hall;0.7128005027770996;0;city hall;0.6897228956222534;0;government department;0.6630764007568359;0;city hall;0.8333665728569031;0;city hall;0.8121897578239441;0;government building;0.7571216225624084;1;city hall;0.7938984036445618;0;city hall;0.8087825775146484;0
exhibition centre;An exhibition centre;amenity > entertainment arts culture > exhibition centre;arts entertainment > exhibit;exhibit;exhibit;0.7812463045120239;1;exhibit;0.7264702916145325;1;exhibit;0.7550044059753418;1;museum;0.7707176208496094;0;museum;0.8166235089302063;0;art gallery;0.730006754398346;0;exhibit;0.7908622622489929;1;exhibit;0.7708141803741455;1;exhibit;0.6941757202148438;1;exhibit;0.6584333181381226;1;museum;0.6932733058929443;0;party center;0.6739281415939331;0;general entertainment;0.7423758506774902;0;general entertainment;0.6956698894500732;0;public art;0.7242445945739746;0;exhibit;0.7145060896873474;1
computer;Shop focused on selling computers, peripherals, software, �?�;shop > electronics > computer;retail > computers electronics retail;computers electronics retail;computers electronics retail;0.832019567489624;1;computers electronics retail;0.6984055042266846;1;electronics store;0.7523216009140015;0;electronics store;0.7195597887039185;0;computers electronics retail;0.78059983253479;1;electronics store;0.7429769039154053;0;computers electronics retail;0.8098630309104919;1;computers electronics retail;0.7789879441261292;1;computers electronics retail;0.8684653043746948;1;computers electronics retail;0.7799569368362427;1;computers electronics retail;0.8141828775405884;1;computers electronics retail;0.7725841999053955;1;computers electronics retail;0.792997419834137;1;computers electronics retail;0.791504979133606;1;computers electronics retail;0.8430385589599609;1;computers electronics retail;0.8160905838012695;1
bed;Shop focused on selling beds, mattresses and other bedding products.;shop > furniture interior > bed;retail > furniture home store > mattress store;mattress store;mattress store;0.7311842441558838;1;mattress store;0.7166227102279663;1;mattress store;0.742908239364624;1;furniture home store;0.7190960645675659;0;mattress store;0.773557186126709;1;mattress store;0.7656247019767761;1;mattress store;0.7759068608283997;1;mattress store;0.7723888754844666;1;mattress store;0.8417185544967651;1;mattress store;0.78823322057724;1;mattress store;0.7991315722465515;1;mattress store;0.7612444758415222;1;mattress store;0.8314820528030396;1;mattress store;0.7961499691009521;1;mattress store;0.7975428104400635;1;mattress store;0.8181793689727783;1
convenience;A small local shop carrying a small subset of the items you would find in a supermarket;shop > food beverages > convenience;retail > convenience store;convenience store;supermarket;0.7691541910171509;0;supermarket;0.7342579960823059;0;supermarket;0.6718298196792603;0;farmers market;0.7396218776702881;0;supermarket;0.8077664375305176;0;grocery store;0.7326874732971191;0;supermarket;0.7615560293197632;0;supermarket;0.7221741676330566;0;supermarket;0.726747989654541;0;supermarket;0.7015062570571899;0;supermarket;0.7440462708473206;0;farmers market;0.7709164023399353;0;supermarket;0.8246229887008667;0;supermarket;0.7267279028892517;0;grocery store;0.692833662033081;0;supermarket;0.7387692928314209;0
optician;Shop focused on selling eyeglasses, contact lenses (may also check your eyes).;shop > health beauty > optician;retail > eyecare store;eyecare store;eyecare store;0.6171801090240479;1;eyecare store;0.6390155553817749;1;eyecare store;0.5946962833404541;1;eyecare store;0.5273346900939941;1;eyecare store;0.7738566994667053;1;optometrist;0.5823846459388733;0;eyecare store;0.6041918396949768;1;eyecare store;0.6938083171844482;1;eyecare store;0.8373533487319946;1;eyecare store;0.803158164024353;1;eyecare store;0.7328764200210571;1;optometrist;0.6158862113952637;0;eyecare store;0.7676782608032227;1;eyecare store;0.7666855454444885;1;eyecare store;0.6890984177589417;1;eyecare store;0.8252077102661133;1
hunting;Shop focused on selling gun and hunting equipment.;shop > outdoors sport vehicles > hunting;retail > sporting goods retail > hunting supply store;hunting supply store;gun store;0.7359812259674072;0;hunting supply store;0.6547113656997681;1;hunting supply store;0.7822014093399048;1;hunting supply store;0.7575644254684448;1;gun store;0.8162313103675842;0;gun store;0.6967028975486755;0;gun store;0.7407838106155396;0;hunting supply store;0.6856015920639038;1;hunting supply store;0.7852377891540527;1;hunting supply store;0.7834568023681641;1;hunting supply store;0.8200438022613525;1;hunting supply store;0.7736762762069702;1;hunting supply store;0.8682543039321899;1;gun store;0.7300547361373901;0;hunting supply store;0.7514109015464783;1;hunting supply store;0.7661770582199097;1
alcohol;Shop selling alcohol to take away;shop > food beverages > alcohol;retail > food beverage retail > liquor store;liquor store;liquor store;0.6949858665466309;1;liquor store;0.6167863607406616;1;liquor store;0.5743420124053955;1;farmers market;0.751027524471283;0;food beverage retail;0.7955256700515747;0;liquor store;0.7401958703994751;1;food beverage retail;0.6919665932655334;0;liquor store;0.7241761088371277;1;liquor store;0.7816341519355774;1;liquor store;0.7309240102767944;1;liquor store;0.6348708271980286;1;liquor store;0.7630260586738586;1;liquor store;0.8139482140541077;1;liquor store;0.7678189873695374;1;liquor store;0.7107315063476562;1;liquor store;0.8193202614784241;1
stationery;Shop focused on selling office supplies;shop > stationery gifts books newspapers > stationery;retail > stationery store;stationery store;office supply store;0.604973316192627;0;stationery store;0.6677876710891724;1;office supply store;0.6403483152389526;0;housewares store;0.7297753095626831;0;stationery store;0.7061371803283691;1;office supply store;0.5982599854469299;0;stationery store;0.6281364560127258;1;stationery store;0.6864098310470581;1;office supply store;0.8047647476196289;0;office supply store;0.7999804019927979;0;stationery store;0.7346922159194946;1;stationery store;0.7845370769500732;1;stationery store;0.8200926184654236;1;stationery store;0.7699859142303467;1;stationery store;0.7512165307998657;1;office supply store;0.7768382430076599;0
bus;The route a public bus service takes. See Buses.;route > bus;travel transportation > transportation service > public transportation > bus line;bus line;bus line;0.666558563709259;1;bus line;0.7632184028625488;1;bus line;0.7082206010818481;1;bus line;0.7182459831237793;1;bus line;0.7673331499099731;1;bus line;0.6482769846916199;1;bus line;0.6042197346687317;1;bus line;0.7387658357620239;1;bus line;0.7314023971557617;1;bus line;0.792709231376648;1;bus line;0.7497918605804443;1;bus line;0.7661491632461548;1;bus line;0.8176717758178711;1;bus line;0.6741526126861572;1;bus line;0.6707556247711182;1;bus line;0.7783663272857666;1
